Generation Number,Elapsed Time,Best Fitness,Average Fitness
0,0.12040591239929199,104,126.48666666666666
1,0.1360781192779541,102,122.69
2,0.1673264503479004,100,121.44
3,0.1829512119293213,100,120.64666666666666
4,0.19858145713806152,100,119.73666666666666
5,0.21419811248779297,100,120.24
6,0.22981619834899902,100,120.2
7,0.24544143676757812,100,119.4
8,0.2610657215118408,98,119.6
9,0.2766883373260498,98,119.49333333333334
10,0.29231953620910645,97,119.21
11,0.30793285369873047,97,119.26
12,0.3235630989074707,97,118.98666666666666
13,0.33918237686157227,97,118.05666666666667
14,0.37042713165283203,96,117.13
15,0.38605213165283203,96,117.92666666666666
16,0.39038562774658203,96,117.43666666666667
17,0.40606188774108887,96,117.26333333333334
18,0.4373056888580322,96,116.98666666666666
19,0.452923059463501,96,116.62666666666667
20,0.4685492515563965,94,116.87
21,0.4841732978820801,94,116.26333333333334
22,0.49979281425476074,94,115.68
23,0.5154151916503906,94,115.12333333333333
24,0.5310399532318115,94,115.13666666666667
25,0.5466749668121338,94,114.66
26,0.5622966289520264,94,114.75666666666666
27,0.5779139995574951,94,113.41
28,0.5935478210449219,94,112.76666666666667
29,0.6091680526733398,94,113.18
30,0.6247789859771729,94,112.04666666666667
31,0.640404462814331,94,112.45666666666666
32,0.6716494560241699,94,112.16666666666667
33,0.6872842311859131,94,111.68
34,0.7028951644897461,94,111.96666666666667
35,0.7185204029083252,94,111.50333333333333
36,0.7341456413269043,94,111.25
37,0.7497665882110596,94,110.83
38,0.7653908729553223,94,110.44333333333333
39,0.7810146808624268,94,110.53333333333333
40,0.7966370582580566,90,109.42
41,0.8122613430023193,90,109.91
42,0.8278830051422119,90,109.48
43,0.8435266017913818,90,109.02333333333333
44,0.8591291904449463,90,107.54666666666667
45,0.8747520446777344,90,106.66
46,0.8945536613464355,90,106.02333333333333
47,0.9102225303649902,90,105.61333333333333
48,0.9258460998535156,90,104.80666666666667
49,0.9414749145507812,90,103.76
50,0.9727120399475098,90,102.11
51,0.9883410930633545,90,100.17
52,1.0039587020874023,90,98.47666666666667
53,1.0195822715759277,89,98.0
54,1.0352098941802979,89,97.33
55,1.0508387088775635,85,96.5
56,1.066452980041504,85,96.12666666666667
57,1.0820763111114502,84,95.43
58,1.097702980041504,84,94.81666666666666
59,1.1133265495300293,84,94.38666666666667
60,1.1289453506469727,84,93.57666666666667
61,1.1445775032043457,84,93.42333333333333
62,1.160193681716919,84,92.86333333333333
63,1.1758272647857666,84,92.25333333333333
64,1.1914491653442383,84,92.33666666666667
65,1.2070684432983398,83,92.20333333333333
66,1.2383170127868652,83,92.76
67,1.2539327144622803,83,92.02666666666667
68,1.269559383392334,83,91.48
69,1.2851817607879639,83,91.18333333333334
70,1.30080246925354,83,90.13
71,1.3164293766021729,83,90.24
72,1.332050085067749,83,89.18666666666667
73,1.3476836681365967,83,88.19333333333333
74,1.3632960319519043,83,87.1
75,1.3789207935333252,82,86.3
76,1.3971989154815674,82,86.04333333333334
77,1.4128777980804443,82,85.48666666666666
78,1.4284911155700684,82,84.94666666666667
79,1.4441125392913818,82,84.76333333333334
80,1.4597434997558594,82,84.74
81,1.4753634929656982,82,84.98333333333333
82,1.4909846782684326,82,84.78333333333333
83,1.5066170692443848,82,84.51333333333334
84,1.5378618240356445,81,84.96333333333334
85,1.5534799098968506,81,85.34
86,1.5690994262695312,81,85.42
87,1.5847234725952148,81,85.13333333333334
88,1.600348949432373,81,85.16333333333333
89,1.6159772872924805,81,85.01333333333334
90,1.6315968036651611,81,85.31
91,1.6472182273864746,81,85.13333333333334
92,1.6628451347351074,81,84.98
93,1.6784651279449463,81,85.33333333333333
94,1.694091558456421,81,84.72666666666667
95,1.7097177505493164,81,84.29666666666667
96,1.7253398895263672,81,84.32
97,1.7409591674804688,81,84.19333333333333
98,1.7565839290618896,81,84.55
99,1.7722053527832031,81,84.56
100,1.8034543991088867,81,84.06666666666666
