Generation Number,Elapsed Time,Best Fitness,Average Fitness
0,0.11206889152526855,105,126.66666666666667
1,0.1276865005493164,102,124.84666666666666
2,0.14331579208374023,102,123.42
3,0.15893220901489258,102,122.12
4,0.17455506324768066,98,121.95666666666666
5,0.20580053329467773,98,120.59333333333333
6,0.22142410278320312,98,120.37666666666667
7,0.23705577850341797,98,118.97333333333333
8,0.2526884078979492,98,119.69666666666667
9,0.2682948112487793,97,118.93
10,0.2839219570159912,95,118.85333333333334
11,0.29955124855041504,95,118.63666666666667
12,0.3151676654815674,95,118.02666666666667
13,0.3307912349700928,95,116.74666666666667
14,0.34641146659851074,95,116.57
15,0.36203980445861816,95,116.55666666666667
16,0.377657413482666,95,116.33333333333333
17,0.39328646659851074,94,115.29333333333334
18,0.4089040756225586,94,114.12333333333333
19,0.4245264530181885,94,114.51
20,0.44016170501708984,94,114.92333333333333
21,0.47135281562805176,93,114.16
22,0.4870262145996094,93,113.37666666666667
23,0.502643346786499,93,112.06666666666666
24,0.5213413238525391,93,111.59333333333333
25,0.5378818511962891,92,112.03666666666666
26,0.5535056591033936,91,110.28
27,0.5691423416137695,91,110.90333333333334
28,0.584754228591919,91,108.65
29,0.600374698638916,90,108.07333333333334
30,0.6211779117584229,89,107.10666666666667
31,0.626478910446167,89,106.39333333333333
32,0.6421499252319336,89,105.40666666666667
33,0.657778263092041,89,104.47333333333333
34,0.6733958721160889,89,103.52666666666667
35,0.6890294551849365,88,102.69
36,0.7202658653259277,88,102.37
37,0.7358922958374023,88,101.11
38,0.7515182495117188,87,99.39
39,0.7671408653259277,87,98.64
40,0.7827606201171875,87,98.79333333333334
41,0.7983899116516113,87,98.84666666666666
42,0.8140099048614502,85,97.52333333333333
43,0.8296396732330322,85,96.93666666666667
44,0.845257043838501,85,96.84666666666666
45,0.8608789443969727,84,96.02
46,0.8765075206756592,84,94.83
47,0.8921239376068115,84,94.28333333333333
48,0.9077451229095459,84,94.55666666666667
49,0.9233713150024414,84,93.24
50,0.938995361328125,83,92.76333333333334
51,0.9546158313751221,83,91.94
52,0.9858188629150391,83,91.53333333333333
53,1.0014855861663818,83,91.22
54,1.017127275466919,83,90.08
55,1.0327327251434326,83,89.32666666666667
56,1.0508687496185303,82,88.64
57,1.066483974456787,82,88.22
58,1.0821189880371094,82,87.94666666666667
59,1.0977332592010498,82,88.0
60,1.1133556365966797,82,87.44666666666667
61,1.1289803981781006,81,86.82333333333334
62,1.1446013450622559,81,86.72666666666667
63,1.1602246761322021,81,86.61
64,1.175851583480835,81,86.17
65,1.1914722919464111,81,85.64333333333333
66,1.2070958614349365,81,85.34
67,1.22271728515625,81,85.27333333333333
68,1.2383465766906738,81,84.8
69,1.2539644241333008,81,84.40333333333334
70,1.2695960998535156,81,84.15
71,1.2852230072021484,81,84.21333333333334
72,1.3008358478546143,81,83.78666666666666
73,1.3164656162261963,81,83.07666666666667
74,1.3477065563201904,81,82.88333333333334
75,1.3633291721343994,81,82.63666666666667
76,1.3789517879486084,81,82.63
77,1.3945748805999756,81,82.63666666666667
78,1.4101991653442383,81,82.42666666666666
79,1.4258222579956055,81,82.3
80,1.4414501190185547,81,82.70333333333333
81,1.4570777416229248,81,82.39666666666666
82,1.472693681716919,81,82.42
83,1.4883038997650146,81,82.65333333333334
84,1.5039393901824951,81,82.44
85,1.5195598602294922,81,82.66333333333333
86,1.5389130115509033,81,82.47666666666667
87,1.5545802116394043,81,81.94
88,1.570204496383667,81,82.42333333333333
89,1.5858261585235596,81,82.34333333333333
90,1.6014509201049805,81,82.46666666666667
91,1.6170768737792969,81,82.52666666666667
92,1.6326961517333984,81,82.41333333333333
93,1.6483190059661865,81,82.43333333333334
94,1.6639440059661865,81,82.49666666666667
95,1.6795742511749268,81,82.51333333333334
96,1.7069082260131836,81,82.26333333333334
97,1.7225804328918457,81,82.24
98,1.7382068634033203,81,82.3
99,1.7538321018218994,81,82.27
100,1.7694501876831055,81,82.54666666666667
101,1.7850828170776367,81,82.66
102,1.800699234008789,81,82.40666666666667
103,1.8163237571716309,81,82.49666666666667
104,1.8319051265716553,81,82.47
105,1.8475701808929443,81,82.26333333333334
106,1.8631901741027832,81,82.55666666666667
107,1.8788166046142578,81,82.74
108,1.8944392204284668,81,82.65
109,1.9100608825683594,81,82.69666666666667
110,1.925685167312622,81,82.57666666666667
111,1.9413082599639893,81,82.41
112,1.956939697265625,81,82.38666666666667
113,1.988133430480957,81,82.56
114,2.0038034915924072,81,82.98333333333333
115,2.0194246768951416,81,82.64666666666666
116,2.0350501537323,81,82.81
117,2.054544687271118,81,82.8
118,2.0704243183135986,81,82.56
119,2.086090087890625,81,82.34333333333333
120,2.10172176361084,81,82.28666666666666
121,2.1173341274261475,81,82.34666666666666
122,2.132960081100464,81,82.53333333333333
123,2.148581027984619,81,82.34333333333333
124,2.1642045974731445,81,82.34
125,2.179830551147461,81,82.62333333333333
126,2.1954493522644043,81,82.39
127,2.2110791206359863,81,82.51666666666667
128,2.2267038822174072,81,82.44666666666667
129,2.250558376312256,81,82.30333333333333
130,2.252642869949341,81,82.28333333333333
131,2.2839391231536865,81,82.31666666666666
132,2.2995705604553223,81,82.29
133,2.315187454223633,81,82.12333333333333
134,2.3308117389678955,81,82.15
135,2.3464341163635254,81,82.29333333333334
136,2.362055540084839,81,82.46333333333334
137,2.377678394317627,81,82.44
138,2.3933029174804688,81,82.48333333333333
139,2.408926010131836,81,82.32333333333334
140,2.4245479106903076,81,82.34333333333333
141,2.440171957015991,81,82.51333333333334
142,2.4558041095733643,81,82.40666666666667
143,2.471418619155884,81,82.42
144,2.4870541095733643,81,82.4
145,2.5026538372039795,81,82.47666666666667
146,2.5182933807373047,81,82.41
147,2.533928871154785,81,82.41333333333333
148,2.5495359897613525,81,82.10333333333334
149,2.5689637660980225,81,82.17333333333333
150,2.58463191986084,81,82.34333333333333
151,2.6002564430236816,81,82.44
152,2.615880250930786,81,82.54333333333334
153,2.631500482559204,81,82.27666666666667
154,2.647127866744995,81,82.68333333333334
155,2.662747383117676,81,82.46666666666667
156,2.6783719062805176,81,82.47333333333333
157,2.693998098373413,81,82.41
158,2.7252466678619385,81,82.56333333333333
159,2.7408640384674072,81,82.38666666666667
160,2.7564895153045654,81,82.50333333333333
161,2.7721104621887207,81,82.35333333333334
162,2.787736177444458,81,82.33333333333333
163,2.8033578395843506,81,82.26
164,2.818984031677246,81,82.21
165,2.8346071243286133,81,82.20333333333333
166,2.8502349853515625,81,82.57666666666667
167,2.8658525943756104,81,82.49333333333334
168,2.8814733028411865,81,82.32666666666667
169,2.8971145153045654,81,82.25
170,2.9127228260040283,81,82.57666666666667
171,2.928345203399658,81,82.25666666666666
172,2.943969488143921,81,82.26333333333334
173,2.959589958190918,81,82.42
174,2.975226879119873,81,82.25333333333333
175,2.990840435028076,81,82.36333333333333
176,3.0064728260040283,81,82.41333333333333
177,3.037708044052124,81,82.28
178,3.053330898284912,81,82.47
179,3.068960666656494,81,82.64
180,3.0733885765075684,81,82.6
181,3.089010715484619,78,82.68
182,3.10467791557312,78,82.84666666666666
183,3.120299816131592,78,82.64333333333333
184,3.1515555381774902,78,82.45666666666666
185,3.167177677154541,78,82.35666666666667
186,3.1827969551086426,78,82.38333333333334
187,3.1984171867370605,78,82.37333333333333
188,3.2140417098999023,78,82.47333333333333
189,3.2296645641326904,78,82.37
190,3.245293617248535,78,82.45666666666666
191,3.2609124183654785,78,82.47
192,3.276542901992798,78,82.79666666666667
193,3.292158603668213,78,82.37
194,3.30778431892395,78,82.40666666666667
195,3.3234047889709473,78,82.66
196,3.3390281200408936,78,82.40666666666667
197,3.354668378829956,78,82.17333333333333
198,3.3702781200408936,78,82.34333333333333
199,3.385897397994995,78,81.82333333333334
200,3.4015207290649414,78,81.82666666666667
201,3.417154550552368,78,81.30333333333333
202,3.4327685832977295,78,81.04666666666667
203,3.4483909606933594,78,80.69
204,3.4640166759490967,78,80.38
205,3.47963809967041,78,80.09666666666666
206,3.51088285446167,78,79.74333333333334
207,3.5265064239501953,78,79.88
208,3.542132616043091,78,79.82
209,3.55775785446167,78,79.84666666666666
210,3.576176881790161,78,80.01
211,3.592682123184204,78,79.91666666666667
212,3.608342170715332,78,79.83333333333333
213,3.6239686012268066,78,79.93666666666667
214,3.6395938396453857,78,79.82
215,3.6552164554595947,78,79.84333333333333
216,3.670835256576538,78,79.81
217,3.6864607334136963,78,79.80666666666667
218,3.702087879180908,78,79.66333333333333
219,3.7177085876464844,78,80.25
220,3.7333290576934814,78,79.84
221,3.7489566802978516,78,80.16
222,3.764585494995117,78,79.65666666666667
223,3.7801992893218994,78,79.86666666666666
224,3.7958250045776367,78,80.28666666666666
225,3.8114445209503174,78,80.03333333333333
226,3.827070474624634,78,79.79333333333334
227,3.8426952362060547,78,79.68333333333334
228,3.8583168983459473,78,79.82
229,3.873941421508789,78,79.67666666666666
230,3.8895626068115234,78,79.95333333333333
231,3.905186414718628,78,80.14666666666666
232,3.9364354610443115,78,79.76666666666667
233,3.952059030532837,78,79.57
234,3.967689275741577,78,79.57
235,3.9833054542541504,78,79.74333333333334
236,3.998929977416992,78,79.82333333333334
237,4.014540910720825,78,79.77666666666667
238,4.030177116394043,78,79.97666666666667
239,4.045799255371094,78,79.82666666666667
240,4.061419725418091,78,80.03
241,4.080485582351685,78,80.14666666666666
242,4.096171140670776,78,79.72333333333333
243,4.111776113510132,78,79.89333333333333
244,4.127399682998657,78,79.75333333333333
245,4.143034219741821,78,79.79666666666667
246,4.158647060394287,78,79.40333333333334
247,4.180920839309692,78,79.67
248,4.185451030731201,78,79.59666666666666
249,4.201137065887451,78,79.85333333333334
250,4.2167603969573975,78,79.63
251,4.232368230819702,78,79.58666666666667
252,4.247994661331177,78,79.64666666666666
253,4.279242277145386,78,79.80666666666667
254,4.29486346244812,78,79.71333333333334
255,4.310491323471069,78,79.78333333333333
256,4.326111078262329,78,80.02333333333333
257,4.341733455657959,78,79.63666666666667
258,4.3573548793792725,78,79.94666666666667
259,4.372981309890747,78,79.9
260,4.388607025146484,78,79.72666666666667
261,4.404226064682007,78,79.62
262,4.419849395751953,78,79.79666666666667
263,4.435471773147583,78,80.01666666666667
264,4.45109748840332,78,80.05333333333333
265,4.466721057891846,78,79.61
266,4.48234224319458,78,79.96333333333334
267,4.4979753494262695,78,79.58
268,4.513587951660156,78,79.79
269,4.529198169708252,78,79.87666666666667
270,4.5448362827301025,78,80.23
271,4.560458421707153,78,79.69333333333333
272,4.57608437538147,78,79.82666666666667
273,4.597240447998047,78,79.8
274,4.612869501113892,78,79.78
275,4.628522872924805,78,79.76
276,4.644160509109497,78,79.93
277,4.659776926040649,78,79.95666666666666
278,4.691030979156494,78,79.77
279,4.706651449203491,78,79.93333333333334
280,4.722278594970703,78,79.72
281,4.737896680831909,78,79.96333333333334
282,4.753516912460327,78,79.90333333333334
283,4.769144058227539,78,79.72666666666667
284,4.784765958786011,78,79.72333333333333
285,4.800387144088745,78,79.99333333333334
286,4.816015243530273,78,79.97666666666667
287,4.831634044647217,78,79.78
288,4.847267150878906,78,79.81333333333333
289,4.862884759902954,78,80.12
290,4.87851095199585,78,80.24
291,4.894128799438477,78,79.75333333333333
292,4.909754753112793,78,79.67333333333333
293,4.925387620925903,78,79.82333333333334
294,4.941001653671265,78,79.87666666666667
295,4.956631660461426,78,79.73666666666666
296,4.9722559452056885,78,79.85666666666667
